OTU ID	Domain	Phylum	Class	Order	Family	Genus
OTU1486	Bacteria	Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota
OTU1487	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1488	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sutterellaceae	AAP99
OTU1489	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU1490	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1491	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
OTU1492	Bacteria	Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota
OTU1493	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	norank_o__Candidatus_Peregrinibacteria	norank_o__Candidatus_Peregrinibacteria
OTU1494	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium
OTU1495	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1496	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1497	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	norank_f__Chlamydiaceae
OTU1498	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU1499	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
OTU1500	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cypionkella
OTU1501	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_	norank_o__Gammaproteobacteria_	Candidatus_Ovatusbacter
OTU1502	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter
OTU1503	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU1504	Bacteria	Actinomycetota	Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria
OTU1505	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU1506	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_	norank_o__Gammaproteobacteria_	Candidatus_Ovatusbacter
OTU1507	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter
OTU1508	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	norank_o__Candidatus_Peregrinibacteria	norank_o__Candidatus_Peregrinibacteria
OTU1509	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU1510	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1511	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_	norank_f__Hyphomicrobiales_
OTU1512	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
OTU1513	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1514	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	norank_f__LWQ8
OTU1515	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU1516	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1517	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	norank_f__Gemmatimonadaceae
OTU1518	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter
OTU1519	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1520	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
OTU1521	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Culicoidibacter
OTU1522	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1523	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	unclassified_f__Microscillaceae
OTU1524	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU1525	Bacteria	Actinomycetota	Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria
OTU1526	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU1527	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	unclassified_f__Lysobacteraceae
OTU1528	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	unclassified_f__Paracoccaceae
OTU1529	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	unclassified_o__Pseudomonadales	unclassified_o__Pseudomonadales
OTU1530	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	norank_f__Vicinamibacteraceae
OTU1531	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1532	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas
OTU1533	Bacteria	Patescibacteria	unclassified_p__Patescibacteria	unclassified_p__Patescibacteria	unclassified_p__Patescibacteria	unclassified_p__Patescibacteria
OTU1534	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
OTU1535	Bacteria	Cyanobacteriota	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Calothrix_KVSF5
OTU1536	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	norank_f__Vicinamibacteraceae
OTU1537	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	unclassified_f__Microbacteriaceae
OTU1538	Bacteria	Patescibacteria	ABY1	unclassified_c__ABY1	unclassified_c__ABY1	unclassified_c__ABY1
OTU1539	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
OTU1540	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1541	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia
OTU1542	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1543	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified_f__Oxalobacteraceae
OTU1544	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU1545	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas
OTU1546	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_	norank_o__Gammaproteobacteria_	Candidatus_Ovatusbacter
OTU1547	Bacteria	Actinomycetota	Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria
OTU1548	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	unclassified_f__Xanthobacteraceae
OTU1549	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Dyadobacter
OTU1550	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
OTU1551	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1552	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
OTU1553	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_vadinHA17	norank_f__Bacteroidetes_vadinHA17
OTU1554	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	unclassified_o__Burkholderiales	unclassified_o__Burkholderiales
OTU1555	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter
OTU1556	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	unclassified_o__Burkholderiales	unclassified_o__Burkholderiales
OTU1557	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1558	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	norank_f__Simkaniaceae
OTU1559	Bacteria	Actinomycetota	Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria	unclassified_c__Actinobacteria
OTU1560	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
OTU1561	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	unclassified_f__Planococcaceae
OTU1562	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU1563	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	norank_o__Saccharimonadales	norank_o__Saccharimonadales
OTU1564	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU1565	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU1566	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	unclassified_o__Hyphomicrobiales	unclassified_o__Hyphomicrobiales
OTU1567	Bacteria	Dependentiae	Babeliae	Babeliales	unclassified_o__Babeliales	unclassified_o__Babeliales
OTU1568	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
OTU1569	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	norank_o__Gaiellales	norank_o__Gaiellales
OTU1570	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
OTU1571	Bacteria	Myxococcota	Polyangiia	Polyangiales	Polyangiaceae	Sorangium
OTU1572	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	norank_f__SM2D12
OTU1573	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
OTU1574	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1575	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU1576	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1577	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Bosea
OTU1578	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
OTU1579	Bacteria	Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota
OTU1580	Bacteria	Pseudomonadota	Alphaproteobacteria	norank_c__Alphaproteobacteria	norank_c__Alphaproteobacteria	norank_c__Alphaproteobacteria
OTU1581	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
OTU1582	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	norank_f__Haliangiaceae
OTU1583	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU1584	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU1585	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
OTU1586	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
OTU1587	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU1588	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
OTU1589	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1590	Bacteria	Bacillota	Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli
OTU1591	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
OTU1592	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1593	Bacteria	Pseudomonadota	Alphaproteobacteria	Elsterales	norank_o__Elsterales	norank_o__Elsterales
OTU1594	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU1595	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU1596	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU1597	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1598	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
OTU1599	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU1600	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_	unclassified_f__Hyphomicrobiales_
OTU1601	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1602	Bacteria	Bacteroidota	Bacteroidia	unclassified_c__Bacteroidia	unclassified_c__Bacteroidia	unclassified_c__Bacteroidia
OTU1603	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU1604	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU1605	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sutterellaceae	AAP99
OTU1606	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1607	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
OTU1608	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
OTU1609	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	unclassified_f__Paracoccaceae
OTU1610	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU1611	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU1612	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU1613	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU1614	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1615	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU1616	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU1617	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	unclassified_o__Hyphomicrobiales	unclassified_o__Hyphomicrobiales
OTU1618	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU1619	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria
OTU1620	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Abawacabacteria	norank_o__Candidatus_Abawacabacteria	norank_o__Candidatus_Abawacabacteria
OTU1621	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus
OTU1622	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	norank_f__Verrucomicrobiaceae
OTU1623	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU1624	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	norank_o__Gaiellales	norank_o__Gaiellales
OTU1625	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU1626	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	norank_f__Anaerolineaceae
OTU1627	Bacteria	Cyanobacteriota	Cyanobacteriia	unclassified_c__Cyanobacteriia	unclassified_c__Cyanobacteriia	unclassified_c__Cyanobacteriia
OTU1628	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	norank_f__Pseudobdellovibrionaceae
OTU1629	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU1630	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
OTU1631	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU1632	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	norank_o__Lysobacterales	norank_o__Lysobacterales
OTU1633	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU1634	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	norank_o__Subgroup_7	norank_o__Subgroup_7
OTU1635	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria
OTU1636	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	norank_o__Subgroup_17	norank_o__Subgroup_17
OTU1637	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1638	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU1639	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera
OTU1640	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU1641	Bacteria	Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota
OTU1642	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
OTU1643	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
OTU1644	Bacteria	Actinomycetota	MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108
OTU1645	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU1646	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU1647	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	unclassified_f__Lysobacteraceae
OTU1648	Bacteria	Patescibacteria	Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria
OTU1649	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU1650	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU1651	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU1652	Bacteria	Bacillota	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	norank_f__Symbiobacteraceae
OTU1653	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
OTU1654	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU1655	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU1656	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU1657	Bacteria	Bacillota	Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli
