SpeciesID	S1_10B	S2_10Z	S3_10D	S4_11B	S5_11Z	S6_11D	S7_12B	S8_12Z	S9_12D	S10_1B	S11_1Z	S12_1D	S13_2B	S14_2Z	S15_2D	S16_3B	S17_3Z	S18_3D	S19_4B	S20_4Z	S21_4D	S22_5B	S23_5Z	S24_5D	S25_6B	S26_6Z	S27_6D	S28_7B	S29_7Z	S30_7D	S31_8B	S32_8Z	S33_8D	S34_9B	S35_9Z	S36_9D
OTU387	0	2	3	1	9	4	3	5	2	1	4	11	0	0	1	2	1	0	2	1	0	0	0	2	0	0	0	2	0	1	0	0	1	5	3	6
OTU388	2	24	38	110	37	101	1	0	5	0	13	14	6	5	0	5	6	7	5	6	7	0	4	0	2	0	0	7	1	1	4	0	0	1	1	0
OTU389	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU390	0	0	7	1	4	1	1	1	0	7	5	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU391	0	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU392	2	11	10	7	6	24	0	4	2	2	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU393	3	1	0	0	3	1	0	0	1	1	1	5	0	0	0	4	0	0	4	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	2
OTU394	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU395	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU396	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU397	7	15	10	4	9	5	4	1	2	3	3	8	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	3
OTU398	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU399	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU400	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU401	0	0	0	6	0	1	370	162	110	116	116	25	1662	3510	2696	0	95	134	0	95	134	0	0	0	0	0	0	2	4	0	0	0	2	0	0	0
OTU402	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU403	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU404	1794	840	1138	680	695	1038	21	53	29	9	21	12	24	26	17	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU405	0	0	0	0	1	0	1	2	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU406	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU407	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU408	0	2	0	0	7	3	2	1	2	8	3	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU409	476	482	374	191	325	188	42	50	49	17	20	3	9	18	8	4	2	0	4	2	0	0	4	13	1	18	8	22	31	20	0	0	24	0	3	0
OTU410	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU411	0	4	1	0	0	0	1	3	7	2	6	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
OTU412	0	0	0	2	0	5	2	2	4	0	1	16	0	1	2	3	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	5	0
OTU413	1	4	3	1	6	5	4	3	5	5	2	8	7	1	0	90	18	1	90	18	1	0	1	0	0	0	0	2	80	2	0	0	0	1	0	0
OTU414	994	872	884	825	963	1277	36	85	55	28	25	25	24	32	15	10	5	3	10	5	3	0	0	0	0	1	10	47	26	2	0	0	32	69	17	8
OTU415	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU416	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU417	102	79	64	105	141	108	77	81	70	83	62	41	145	175	123	0	85	65	0	85	65	2	1	0	0	0	0	0	3	0	0	0	3	0	0	0
OTU418	157	166	152	105	137	111	61	69	38	47	61	61	23	40	31	0	9	2	0	9	2	0	0	0	0	0	6	165	160	66	2	5	32	37	25	17
OTU419	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU420	14	58	17	7	16	13	17	6	14	22	17	14	6	3	6	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	1	2	0
OTU421	274	292	298	489	479	497	244	149	223	206	211	118	30	39	29	0	25	27	0	25	27	0	0	0	0	0	0	153	26	21	0	0	12	17	16	16
OTU422	16	19	6	7	9	14	16	15	10	3	8	9	8	3	7	0	0	3	0	0	3	1	0	0	0	0	1	276	111	66	0	1	40	0	0	0
OTU423	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU424	15	10	12	2	15	6	23	29	10	49	55	6	24	19	10	0	10	6	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU425	213	215	257	155	124	116	133	105	111	95	83	55	121	75	103	0	34	10	0	34	10	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0
OTU426	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU427	1	0	0	0	0	0	288	214	168	318	272	123	56	57	48	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU428	253	244	262	846	916	690	365	514	328	565	559	40	10	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU429	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU430	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU431	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU432	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU433	35	53	24	20	26	15	18	11	26	16	17	14	12	4	7	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	5	37	0	0	0
OTU434	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU435	97	125	99	142	173	120	88	71	83	76	81	27	71	79	49	0	4	1	0	4	1	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
OTU436	4	2	0	0	0	6	2	0	0	0	3	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	10	13	0	0	0	3	0	0	0
OTU437	130	82	84	25	10	17	10	4	1	9	10	0	10	22	14	0	6	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	20	0	3	0
OTU438	0	0	0	0	0	0	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU439	0	0	0	0	5	1	5	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU440	1	0	8	6	9	10	2	4	5	5	3	43	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU441	246	217	239	230	283	198	56	70	35	108	115	10	31	17	33	0	3	4	0	3	4	3	2	1	0	0	0	2	0	0	0	1	25	0	0	0
OTU442	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
OTU443	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU444	0	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU445	0	0	2	0	2	7	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0
OTU446	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	5	2	11	5	2	11	0	0	1	0	0	0	3	0	0	0	0	1	1	0	0
OTU447	0	0	0	0	0	1	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	3	4	0	2
OTU448	0	0	1	41	1	0	55	15	2	27	28	13	8	9	2	17	22	8	17	22	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU449	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU450	0	0	0	0	0	0	5	2	3	32	27	2	23	33	9	3	0	0	3	0	0	0	0	0	0	1	1	3	1	0	0	0	0	6	1	1
OTU451	16	104	98	10	6	1	2	6	5	21	6	3	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU452	80	106	80	55	57	51	20	12	3	17	19	4	9	6	9	0	3	1	0	3	1	0	0	0	0	0	0	2	1	0	0	0	8	0	0	0
OTU453	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU454	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU455	0	0	0	0	0	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU456	0	0	0	0	1	0	0	3	0	2	4	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0
OTU457	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU458	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU459	0	0	0	1	3	6	6	7	17	47	56	181	5	4	16	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU460	7	3	2	5	18	13	182	153	177	216	325	325	155	125	112	1	33	18	1	33	18	0	4	2	0	1	0	4	2	0	0	0	4	1	0	1
OTU461	0	0	2	1	2	1	0	1	3	1	3	6	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	2	2	0	0	0	0	3	4	0
OTU462	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU463	5	0	1	0	0	0	0	0	1	2	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU464	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU465	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU466	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU467	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU468	0	0	0	0	0	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU469	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU470	1	3	4	1	0	0	1	10	5	21	15	0	8	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU471	20	21	25	9	18	24	14	8	6	15	22	28	29	35	24	51	26	15	51	26	15	2	1	2	0	1	4	9	7	7	0	1	6	10	0	5
OTU472	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU473	0	0	0	0	0	0	3	0	0	0	1	2	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU474	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU475	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU476	6	16	19	46	59	57	44	63	47	21	21	3	35	47	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU477	21	25	40	3	8	15	11	24	10	20	13	11	81	69	54	15	8	7	15	8	7	0	1	0	0	0	0	99	124	2	0	0	3	0	0	0
OTU478	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU479	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU480	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU481	0	0	0	0	0	0	4	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU482	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU483	48	39	49	100	103	87	60	45	49	53	45	38	23	25	18	1	60	42	1	60	42	3	5	0	0	0	0	4	6	2	0	2	1	36	10	21
OTU484	158	110	138	78	70	81	118	88	76	106	109	127	97	93	39	13	55	31	13	55	31	1	5	3	1	2	13	61	75	23	1	3	110	87	54	31
OTU485	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU486	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU487	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU488	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU489	0	1	1	1	2	3	1	5	1	2	3	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU490	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU491	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	0	2
OTU492	0	0	0	0	0	0	0	0	0	2	6	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1
OTU493	0	3	0	0	4	1	3	4	2	0	2	7	0	0	0	1	5	0	1	5	0	0	0	0	0	0	0	0	2	0	0	0	0	7	1	1
OTU494	3	4	1	1	6	0	3	0	4	2	8	19	0	0	2	5	4	3	5	4	3	0	0	2	0	0	0	2	1	3	0	0	0	20	8	10
OTU495	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU496	0	1	0	5	1	3	1	0	1	0	1	6	0	0	0	5	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU497	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU498	2	0	3	0	3	1	3	1	1	1	3	13	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU499	62	28	34	68	89	57	102	187	117	877	948	534	86	60	77	6	272	186	6	272	186	0	0	0	0	0	0	18	7	3	0	1	37	1	3	5
OTU500	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU501	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU502	814	392	217	51	29	22	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU503	4	21	14	10	20	11	9	31	19	34	105	8	61	37	72	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0
OTU504	3	11	6	25	26	34	17	18	10	12	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
OTU505	40	80	93	124	112	105	105	118	109	100	94	21	94	78	105	5	2	1	5	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU506	7	12	0	3	8	3	0	15	4	10	16	1	6	1	3	0	3	3	0	3	3	0	0	0	0	0	0	0	1	0	0	3	3	1	0	0
OTU507	6	6	6	17	4	8	16	14	8	9	15	13	2	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU508	3	10	17	8	24	29	5	20	22	6	12	67	0	3	0	0	3	0	0	3	0	0	1	8	0	0	1	3	3	0	0	0	1	19	19	7
OTU509	3	0	2	0	0	2	1	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	1	6	2	6
OTU510	4	4	2	8	2	2	2	13	1	4	8	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU511	1	0	1	114	123	105	170	250	203	15	21	4	846	616	559	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU512	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU513	0	0	0	0	5	0	0	1	0	0	1	9	0	0	3	19	0	1	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU514	118	160	211	319	450	354	865	985	637	797	905	57	242	264	243	0	41	27	0	41	27	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0
OTU515	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU516	363	461	305	230	339	229	30	6	16	5	6	20	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	52	18	51
OTU517	278	329	247	307	338	256	273	278	203	246	251	68	277	254	222	22	37	21	22	37	21	0	5	0	0	0	0	27	54	7	0	0	38	3	0	0
OTU518	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU519	40	48	48	58	66	75	66	41	18	15	26	15	6	6	4	5	3	1	5	3	1	0	0	0	0	0	2	7	4	2	0	0	0	0	0	0
OTU520	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU521	11	0	0	0	0	0	0	2	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU522	17	27	11	2	1	4	4	6	8	23	15	7	9	4	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU523	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU524	220	163	143	103	138	124	71	65	89	66	77	278	39	26	49	0	34	3	0	34	3	13	10	1	0	0	0	166	146	199	4	15	46	295	141	198
